"","date","home.team","home.score","away.team","away.score","Temp"
"2176","2016-03-06","Eibar",0,"Barcelona",4,"T. 2015-2016"
"2177","2016-03-06","Sociedad",1,"Levante",1,"T. 2015-2016"
"2178","2016-03-06","Sp Gijon",0,"Ath Bilbao",2,"T. 2015-2016"
"2179","2016-03-06","Valencia",1,"Ath Madrid",3,"T. 2015-2016"
"2180","2016-03-07","Espanol",2,"Vallecano",1,"T. 2015-2016"
"2181","2016-03-11","Malaga",1,"Sp Gijon",0,"T. 2015-2016"
"2182","2016-03-12","Ath Madrid",3,"La Coruna",0,"T. 2015-2016"
"2183","2016-03-12","Barcelona",6,"Getafe",0,"T. 2015-2016"
"2184","2016-03-12","Celta",1,"Sociedad",0,"T. 2015-2016"
"2185","2016-03-12","Vallecano",1,"Eibar",1,"T. 2015-2016"
"2186","2016-03-13","Ath Bilbao",3,"Betis",1,"T. 2015-2016"
"2187","2016-03-13","Las Palmas",1,"Real Madrid",2,"T. 2015-2016"
"2188","2016-03-13","Levante",1,"Valencia",0,"T. 2015-2016"
"2189","2016-03-13","Sevilla",4,"Villarreal",2,"T. 2015-2016"
"2190","2016-03-14","Granada",1,"Espanol",1,"T. 2015-2016"
"2191","2016-03-18","Getafe",1,"Eibar",1,"T. 2015-2016"
"2192","2016-03-19","Betis",0,"Malaga",1,"T. 2015-2016"
"2193","2016-03-19","Granada",2,"Vallecano",2,"T. 2015-2016"
"2194","2016-03-19","La Coruna",2,"Levante",1,"T. 2015-2016"
"2195","2016-03-19","Sociedad",0,"Las Palmas",1,"T. 2015-2016"
"2196","2016-03-19","Sp Gijon",2,"Ath Madrid",1,"T. 2015-2016"
"2197","2016-03-20","Espanol",2,"Ath Bilbao",1,"T. 2015-2016"
"2198","2016-03-20","Real Madrid",4,"Sevilla",0,"T. 2015-2016"
"2199","2016-03-20","Valencia",0,"Celta",2,"T. 2015-2016"
"2200","2016-03-20","Villarreal",2,"Barcelona",2,"T. 2015-2016"
"2201","2016-04-01","Vallecano",2,"Getafe",0,"T. 2015-2016"
"2202","2016-04-02","Ath Madrid",5,"Betis",1,"T. 2015-2016"
"2203","2016-04-02","Barcelona",1,"Real Madrid",2,"T. 2015-2016"
"2204","2016-04-02","Celta",1,"La Coruna",1,"T. 2015-2016"
"2205","2016-04-02","Las Palmas",2,"Valencia",1,"T. 2015-2016"
"2206","2016-04-03","Ath Bilbao",1,"Granada",1,"T. 2015-2016"
"2207","2016-04-03","Eibar",1,"Villarreal",2,"T. 2015-2016"
"2208","2016-04-03","Malaga",1,"Espanol",1,"T. 2015-2016"
"2209","2016-04-03","Sevilla",1,"Sociedad",2,"T. 2015-2016"
"2210","2016-04-04","Levante",0,"Sp Gijon",0,"T. 2015-2016"
"2211","2016-04-08","Granada",0,"Malaga",0,"T. 2015-2016"
"2212","2016-04-09","Betis",1,"Levante",0,"T. 2015-2016"
"2213","2016-04-09","Espanol",1,"Ath Madrid",3,"T. 2015-2016"
"2214","2016-04-09","Real Madrid",4,"Eibar",0,"T. 2015-2016"
"2215","2016-04-09","Sociedad",1,"Barcelona",0,"T. 2015-2016"
"2216","2016-04-10","Ath Bilbao",1,"Vallecano",0,"T. 2015-2016"
"2217","2016-04-10","Sp Gijon",0,"Celta",1,"T. 2015-2016"
"2218","2016-04-10","Valencia",2,"Sevilla",1,"T. 2015-2016"
"2219","2016-04-10","Villarreal",2,"Getafe",0,"T. 2015-2016"
"2220","2016-04-11","La Coruna",1,"Las Palmas",3,"T. 2015-2016"
"2221","2016-04-15","Levante",2,"Espanol",1,"T. 2015-2016"
"2222","2016-04-16","Celta",1,"Betis",1,"T. 2015-2016"
"2223","2016-04-16","Eibar",2,"Sociedad",1,"T. 2015-2016"
"2224","2016-04-16","Getafe",1,"Real Madrid",5,"T. 2015-2016"
"2225","2016-04-16","Las Palmas",1,"Sp Gijon",1,"T. 2015-2016"
"2226","2016-04-17","Ath Madrid",3,"Granada",0,"T. 2015-2016"
"2227","2016-04-17","Barcelona",1,"Valencia",2,"T. 2015-2016"
"2228","2016-04-17","Malaga",0,"Ath Bilbao",1,"T. 2015-2016"
"2229","2016-04-17","Sevilla",1,"La Coruna",1,"T. 2015-2016"
"2230","2016-04-17","Vallecano",2,"Villarreal",1,"T. 2015-2016"
"2231","2016-04-19","Betis",1,"Las Palmas",0,"T. 2015-2016"
"2232","2016-04-19","Espanol",1,"Celta",1,"T. 2015-2016"
"2233","2016-04-20","Ath Bilbao",0,"Ath Madrid",1,"T. 2015-2016"
"2234","2016-04-20","La Coruna",0,"Barcelona",8,"T. 2015-2016"
"2235","2016-04-20","Malaga",1,"Vallecano",1,"T. 2015-2016"
"2236","2016-04-20","Real Madrid",3,"Villarreal",0,"T. 2015-2016"
"2237","2016-04-20","Sp Gijon",2,"Sevilla",1,"T. 2015-2016"
"2238","2016-04-20","Valencia",4,"Eibar",0,"T. 2015-2016"
"2239","2016-04-21","Granada",5,"Levante",1,"T. 2015-2016"
"2240","2016-04-21","Sociedad",1,"Getafe",2,"T. 2015-2016"
"2241","2016-04-22","Las Palmas",4,"Espanol",0,"T. 2015-2016"
"2242","2016-04-23","Ath Madrid",1,"Malaga",0,"T. 2015-2016"
"2243","2016-04-23","Barcelona",6,"Sp Gijon",0,"T. 2015-2016"
"2244","2016-04-23","Eibar",1,"La Coruna",1,"T. 2015-2016"
"2245","2016-04-23","Vallecano",2,"Real Madrid",3,"T. 2015-2016"
"2246","2016-04-24","Getafe",2,"Valencia",2,"T. 2015-2016"
"2247","2016-04-24","Levante",2,"Ath Bilbao",2,"T. 2015-2016"
"2248","2016-04-24","Sevilla",2,"Betis",0,"T. 2015-2016"
"2249","2016-04-24","Villarreal",0,"Sociedad",0,"T. 2015-2016"
"2250","2016-04-25","Celta",2,"Granada",1,"T. 2015-2016"
"2251","2016-04-29","Sp Gijon",2,"Eibar",0,"T. 2015-2016"
"2252","2016-04-30","Ath Madrid",1,"Vallecano",0,"T. 2015-2016"
"2253","2016-04-30","Betis",0,"Barcelona",2,"T. 2015-2016"
"2254","2016-04-30","Granada",3,"Las Palmas",2,"T. 2015-2016"
"2255","2016-04-30","Sociedad",0,"Real Madrid",1,"T. 2015-2016"
"2256","2016-05-01","Ath Bilbao",2,"Celta",1,"T. 2015-2016"
"2257","2016-05-01","Espanol",1,"Sevilla",0,"T. 2015-2016"
"2258","2016-05-01","La Coruna",0,"Getafe",2,"T. 2015-2016"
"2259","2016-05-01","Valencia",0,"Villarreal",2,"T. 2015-2016"
"2260","2016-05-02","Malaga",3,"Levante",1,"T. 2015-2016"
"2261","2016-05-08","Barcelona",5,"Espanol",0,"T. 2015-2016"
"2262","2016-05-08","Celta",1,"Malaga",0,"T. 2015-2016"
"2263","2016-05-08","Eibar",1,"Betis",1,"T. 2015-2016"
"2264","2016-05-08","Getafe",1,"Sp Gijon",1,"T. 2015-2016"
"2265","2016-05-08","Las Palmas",0,"Ath Bilbao",0,"T. 2015-2016"
"2266","2016-05-08","Levante",2,"Ath Madrid",1,"T. 2015-2016"
"2267","2016-05-08","Real Madrid",3,"Valencia",2,"T. 2015-2016"
"2268","2016-05-08","Sevilla",1,"Granada",4,"T. 2015-2016"
"2269","2016-05-08","Sociedad",2,"Vallecano",1,"T. 2015-2016"
"2270","2016-05-08","Villarreal",0,"La Coruna",2,"T. 2015-2016"
"2271","2016-05-13","Valencia",0,"Sociedad",1,"T. 2015-2016"
"2272","2016-05-14","Ath Bilbao",3,"Sevilla",1,"T. 2015-2016"
"2273","2016-05-14","Ath Madrid",2,"Celta",0,"T. 2015-2016"
"2274","2016-05-14","Granada",0,"Barcelona",3,"T. 2015-2016"
"2275","2016-05-14","La Coruna",0,"Real Madrid",2,"T. 2015-2016"
"2276","2016-05-15","Betis",2,"Getafe",1,"T. 2015-2016"
"2277","2016-05-15","Espanol",4,"Eibar",2,"T. 2015-2016"
"2278","2016-05-15","Malaga",4,"Las Palmas",1,"T. 2015-2016"
"2279","2016-05-15","Sp Gijon",2,"Villarreal",0,"T. 2015-2016"
"2280","2016-05-15","Vallecano",3,"Levante",1,"T. 2015-2016"
"2281","2016-08-19","La Coruna",2,"Eibar",1,"T. 2016-2017"
"2282","2016-08-19","Malaga",1,"Osasuna",1,"T. 2016-2017"
"2283","2016-08-20","Barcelona",6,"Betis",2,"T. 2016-2017"
"2284","2016-08-20","Granada",1,"Villarreal",1,"T. 2016-2017"
"2285","2016-08-20","Sevilla",6,"Espanol",4,"T. 2016-2017"
"2286","2016-08-21","Ath Madrid",1,"Alaves",1,"T. 2016-2017"
"2287","2016-08-21","Sociedad",0,"Real Madrid",3,"T. 2016-2017"
"2288","2016-08-21","Sp Gijon",2,"Ath Bilbao",1,"T. 2016-2017"
"2289","2016-08-22","Celta",0,"Leganes",1,"T. 2016-2017"
"2290","2016-08-22","Valencia",2,"Las Palmas",4,"T. 2016-2017"
"2291","2016-08-26","Betis",0,"La Coruna",0,"T. 2016-2017"
"2292","2016-08-26","Espanol",2,"Malaga",2,"T. 2016-2017"
"2293","2016-08-27","Eibar",1,"Valencia",0,"T. 2016-2017"
"2294","2016-08-27","Leganes",0,"Ath Madrid",0,"T. 2016-2017"
"2295","2016-08-27","Osasuna",0,"Sociedad",2,"T. 2016-2017"
"2296","2016-08-27","Real Madrid",2,"Celta",1,"T. 2016-2017"
"2297","2016-08-28","Alaves",0,"Sp Gijon",0,"T. 2016-2017"
"2298","2016-08-28","Ath Bilbao",0,"Barcelona",1,"T. 2016-2017"
"2299","2016-08-28","Las Palmas",5,"Granada",1,"T. 2016-2017"
"2300","2016-08-28","Villarreal",0,"Sevilla",0,"T. 2016-2017"
"2301","2016-09-09","Sociedad",1,"Espanol",1,"T. 2016-2017"
"2302","2016-09-10","Barcelona",1,"Alaves",2,"T. 2016-2017"
"2303","2016-09-10","Celta",0,"Ath Madrid",4,"T. 2016-2017"
"2304","2016-09-10","Malaga",0,"Villarreal",2,"T. 2016-2017"
"2305","2016-09-10","Real Madrid",5,"Osasuna",2,"T. 2016-2017"
"2306","2016-09-10","Sevilla",2,"Las Palmas",1,"T. 2016-2017"
"2307","2016-09-11","Granada",1,"Eibar",2,"T. 2016-2017"
"2308","2016-09-11","La Coruna",0,"Ath Bilbao",1,"T. 2016-2017"
"2309","2016-09-11","Sp Gijon",2,"Leganes",1,"T. 2016-2017"
"2310","2016-09-11","Valencia",2,"Betis",3,"T. 2016-2017"
"2311","2016-09-16","Betis",2,"Granada",2,"T. 2016-2017"
"2312","2016-09-17","Ath Madrid",5,"Sp Gijon",0,"T. 2016-2017"
"2313","2016-09-17","Eibar",1,"Sevilla",1,"T. 2016-2017"
"2314","2016-09-17","Las Palmas",1,"Malaga",0,"T. 2016-2017"
"2315","2016-09-17","Leganes",1,"Barcelona",5,"T. 2016-2017"
"2316","2016-09-18","Ath Bilbao",2,"Valencia",1,"T. 2016-2017"
"2317","2016-09-18","Espanol",0,"Real Madrid",2,"T. 2016-2017"
"2318","2016-09-18","Osasuna",0,"Celta",0,"T. 2016-2017"
"2319","2016-09-18","Villarreal",2,"Sociedad",1,"T. 2016-2017"
"2320","2016-09-19","Alaves",0,"La Coruna",0,"T. 2016-2017"
"2321","2016-09-20","Malaga",2,"Eibar",1,"T. 2016-2017"
"2322","2016-09-20","Sevilla",1,"Betis",0,"T. 2016-2017"
"2323","2016-09-21","Barcelona",1,"Ath Madrid",1,"T. 2016-2017"
"2324","2016-09-21","Celta",2,"Sp Gijon",1,"T. 2016-2017"
"2325","2016-09-21","Granada",1,"Ath Bilbao",2,"T. 2016-2017"
"2326","2016-09-21","Real Madrid",1,"Villarreal",1,"T. 2016-2017"
"2327","2016-09-21","Sociedad",4,"Las Palmas",1,"T. 2016-2017"
"2328","2016-09-22","La Coruna",1,"Leganes",2,"T. 2016-2017"
"2329","2016-09-22","Osasuna",1,"Espanol",2,"T. 2016-2017"
"2330","2016-09-22","Valencia",2,"Alaves",1,"T. 2016-2017"
"2331","2016-09-23","Betis",1,"Malaga",0,"T. 2016-2017"
"2332","2016-09-24","Ath Bilbao",3,"Sevilla",1,"T. 2016-2017"
"2333","2016-09-24","Eibar",2,"Sociedad",0,"T. 2016-2017"
"2334","2016-09-24","Las Palmas",2,"Real Madrid",2,"T. 2016-2017"
"2335","2016-09-24","Sp Gijon",0,"Barcelona",5,"T. 2016-2017"
"2336","2016-09-25","Ath Madrid",1,"La Coruna",0,"T. 2016-2017"
"2337","2016-09-25","Espanol",0,"Celta",2,"T. 2016-2017"
"2338","2016-09-25","Leganes",1,"Valencia",2,"T. 2016-2017"
"2339","2016-09-25","Villarreal",3,"Osasuna",1,"T. 2016-2017"
"2340","2016-09-26","Alaves",3,"Granada",1,"T. 2016-2017"
"2341","2016-09-30","Sociedad",1,"Betis",0,"T. 2016-2017"
"2342","2016-10-01","Granada",0,"Leganes",1,"T. 2016-2017"
"2343","2016-10-01","La Coruna",2,"Sp Gijon",1,"T. 2016-2017"
"2344","2016-10-01","Osasuna",2,"Las Palmas",2,"T. 2016-2017"
"2345","2016-10-01","Sevilla",2,"Alaves",1,"T. 2016-2017"
"2346","2016-10-02","Celta",4,"Barcelona",3,"T. 2016-2017"
"2347","2016-10-02","Espanol",0,"Villarreal",0,"T. 2016-2017"
"2348","2016-10-02","Malaga",2,"Ath Bilbao",1,"T. 2016-2017"
"2349","2016-10-02","Real Madrid",1,"Eibar",1,"T. 2016-2017"
"2350","2016-10-02","Valencia",0,"Ath Madrid",2,"T. 2016-2017"
"2351","2016-10-14","Las Palmas",0,"Espanol",0,"T. 2016-2017"
"2352","2016-10-15","Ath Madrid",7,"Granada",1,"T. 2016-2017"
"2353","2016-10-15","Barcelona",4,"La Coruna",0,"T. 2016-2017"
"2354","2016-10-15","Betis",1,"Real Madrid",6,"T. 2016-2017"
"2355","2016-10-15","Leganes",2,"Sevilla",3,"T. 2016-2017"
"2356","2016-10-16","Alaves",1,"Malaga",1,"T. 2016-2017"
"2357","2016-10-16","Ath Bilbao",3,"Sociedad",2,"T. 2016-2017"
"2358","2016-10-16","Sp Gijon",1,"Valencia",2,"T. 2016-2017"
"2359","2016-10-16","Villarreal",5,"Celta",0,"T. 2016-2017"
"2360","2016-10-17","Eibar",2,"Osasuna",3,"T. 2016-2017"
"2361","2016-10-21","Osasuna",1,"Betis",2,"T. 2016-2017"
"2362","2016-10-22","Espanol",3,"Eibar",3,"T. 2016-2017"
"2363","2016-10-22","Granada",0,"Sp Gijon",0,"T. 2016-2017"
"2364","2016-10-22","Sociedad",3,"Alaves",0,"T. 2016-2017"
"2365","2016-10-22","Valencia",2,"Barcelona",3,"T. 2016-2017"
"2366","2016-10-23","Celta",4,"La Coruna",1,"T. 2016-2017"
"2367","2016-10-23","Malaga",4,"Leganes",0,"T. 2016-2017"
"2368","2016-10-23","Real Madrid",2,"Ath Bilbao",1,"T. 2016-2017"
"2369","2016-10-23","Sevilla",1,"Ath Madrid",0,"T. 2016-2017"
"2370","2016-10-23","Villarreal",2,"Las Palmas",1,"T. 2016-2017"
"2371","2016-10-28","Leganes",0,"Sociedad",2,"T. 2016-2017"
"2372","2016-10-29","Alaves",1,"Real Madrid",4,"T. 2016-2017"
"2373","2016-10-29","Ath Madrid",4,"Malaga",2,"T. 2016-2017"
"2374","2016-10-29","Barcelona",1,"Granada",0,"T. 2016-2017"
"2375","2016-10-29","Sp Gijon",1,"Sevilla",1,"T. 2016-2017"
"2376","2016-10-30","Ath Bilbao",1,"Osasuna",1,"T. 2016-2017"
"2377","2016-10-30","Betis",0,"Espanol",1,"T. 2016-2017"
"2378","2016-10-30","Eibar",2,"Villarreal",1,"T. 2016-2017"
"2379","2016-10-30","Las Palmas",3,"Celta",3,"T. 2016-2017"
"2380","2016-10-31","La Coruna",1,"Valencia",1,"T. 2016-2017"
"2381","2016-11-04","Malaga",3,"Sp Gijon",2,"T. 2016-2017"
"2382","2016-11-05","Granada",1,"La Coruna",1,"T. 2016-2017"
"2383","2016-11-05","Las Palmas",1,"Eibar",0,"T. 2016-2017"
"2384","2016-11-05","Osasuna",0,"Alaves",1,"T. 2016-2017"
"2385","2016-11-05","Sociedad",2,"Ath Madrid",0,"T. 2016-2017"
"2386","2016-11-06","Celta",2,"Valencia",1,"T. 2016-2017"
"2387","2016-11-06","Espanol",0,"Ath Bilbao",0,"T. 2016-2017"
"2388","2016-11-06","Real Madrid",3,"Leganes",0,"T. 2016-2017"
"2389","2016-11-06","Sevilla",1,"Barcelona",2,"T. 2016-2017"
"2390","2016-11-06","Villarreal",2,"Betis",0,"T. 2016-2017"
"2391","2016-11-18","Betis",2,"Las Palmas",0,"T. 2016-2017"
"2392","2016-11-19","Ath Madrid",0,"Real Madrid",3,"T. 2016-2017"
"2393","2016-11-19","Barcelona",0,"Malaga",0,"T. 2016-2017"
"2394","2016-11-19","Eibar",1,"Celta",0,"T. 2016-2017"
"2395","2016-11-19","La Coruna",2,"Sevilla",3,"T. 2016-2017"
"2396","2016-11-20","Alaves",0,"Espanol",1,"T. 2016-2017"
"2397","2016-11-20","Ath Bilbao",1,"Villarreal",0,"T. 2016-2017"
"2398","2016-11-20","Sp Gijon",1,"Sociedad",3,"T. 2016-2017"
"2399","2016-11-20","Valencia",1,"Granada",1,"T. 2016-2017"
"2400","2016-11-21","Leganes",2,"Osasuna",0,"T. 2016-2017"
"2401","2016-11-25","Eibar",3,"Betis",1,"T. 2016-2017"
"2402","2016-11-26","Espanol",3,"Leganes",0,"T. 2016-2017"
"2403","2016-11-26","Malaga",4,"La Coruna",3,"T. 2016-2017"
"2404","2016-11-26","Real Madrid",2,"Sp Gijon",1,"T. 2016-2017"
"2405","2016-11-26","Sevilla",2,"Valencia",1,"T. 2016-2017"
"2406","2016-11-27","Celta",3,"Granada",1,"T. 2016-2017"
"2407","2016-11-27","Osasuna",0,"Ath Madrid",3,"T. 2016-2017"
"2408","2016-11-27","Sociedad",1,"Barcelona",1,"T. 2016-2017"
"2409","2016-11-27","Villarreal",0,"Alaves",2,"T. 2016-2017"
"2410","2016-11-28","Las Palmas",3,"Ath Bilbao",1,"T. 2016-2017"
"2411","2016-12-03","Ath Madrid",0,"Espanol",0,"T. 2016-2017"
"2412","2016-12-03","Barcelona",1,"Real Madrid",1,"T. 2016-2017"
"2413","2016-12-03","Granada",2,"Sevilla",1,"T. 2016-2017"
"2414","2016-12-03","Leganes",0,"Villarreal",0,"T. 2016-2017"
"2415","2016-12-04","Alaves",1,"Las Palmas",1,"T. 2016-2017"
"2416","2016-12-04","Ath Bilbao",3,"Eibar",1,"T. 2016-2017"
"2417","2016-12-04","Betis",3,"Celta",3,"T. 2016-2017"
"2418","2016-12-04","Sp Gijon",3,"Osasuna",1,"T. 2016-2017"
"2419","2016-12-04","Valencia",2,"Malaga",2,"T. 2016-2017"
"2420","2016-12-05","La Coruna",5,"Sociedad",1,"T. 2016-2017"
"2421","2016-12-09","Malaga",1,"Granada",1,"T. 2016-2017"
"2422","2016-12-10","Las Palmas",1,"Leganes",1,"T. 2016-2017"
"2423","2016-12-10","Osasuna",0,"Barcelona",3,"T. 2016-2017"
"2424","2016-12-10","Real Madrid",3,"La Coruna",2,"T. 2016-2017"
"2425","2016-12-10","Sociedad",3,"Valencia",2,"T. 2016-2017"
"2426","2016-12-11","Betis",1,"Ath Bilbao",0,"T. 2016-2017"
"2427","2016-12-11","Celta",0,"Sevilla",3,"T. 2016-2017"
"2428","2016-12-11","Eibar",0,"Alaves",0,"T. 2016-2017"
"2429","2016-12-11","Espanol",2,"Sp Gijon",1,"T. 2016-2017"
"2430","2016-12-12","Villarreal",3,"Ath Madrid",0,"T. 2016-2017"
"2431","2016-12-16","Alaves",1,"Betis",0,"T. 2016-2017"
"2432","2016-12-17","Ath Madrid",1,"Las Palmas",0,"T. 2016-2017"
"2433","2016-12-17","Granada",0,"Sociedad",2,"T. 2016-2017"
"2434","2016-12-17","Sevilla",4,"Malaga",1,"T. 2016-2017"
"2435","2016-12-17","Sp Gijon",1,"Villarreal",3,"T. 2016-2017"
"2436","2016-12-18","Barcelona",4,"Espanol",1,"T. 2016-2017"
"2437","2016-12-18","La Coruna",2,"Osasuna",0,"T. 2016-2017"
"2438","2016-12-18","Leganes",1,"Eibar",1,"T. 2016-2017"
"2439","2016-12-19","Ath Bilbao",2,"Celta",1,"T. 2016-2017"
"2440","2017-01-06","Espanol",1,"La Coruna",1,"T. 2016-2017"
"2441","2017-01-07","Eibar",0,"Ath Madrid",2,"T. 2016-2017"
"2442","2017-01-07","Las Palmas",1,"Sp Gijon",0,"T. 2016-2017"
"2443","2017-01-07","Real Madrid",5,"Granada",0,"T. 2016-2017"
"2444","2017-01-07","Sociedad",0,"Sevilla",4,"T. 2016-2017"
"2445","2017-01-08","Ath Bilbao",0,"Alaves",0,"T. 2016-2017"
"2446","2017-01-08","Betis",2,"Leganes",0,"T. 2016-2017"
"2447","2017-01-08","Celta",3,"Malaga",1,"T. 2016-2017"
"2448","2017-01-08","Villarreal",1,"Barcelona",1,"T. 2016-2017"
"2449","2017-01-09","Osasuna",3,"Valencia",3,"T. 2016-2017"
"2450","2017-01-14","Ath Madrid",1,"Betis",0,"T. 2016-2017"
"2451","2017-01-14","Barcelona",5,"Las Palmas",0,"T. 2016-2017"
"2452","2017-01-14","La Coruna",0,"Villarreal",0,"T. 2016-2017"
"2453","2017-01-14","Leganes",0,"Ath Bilbao",0,"T. 2016-2017"
"2454","2017-01-15","Celta",1,"Alaves",0,"T. 2016-2017"
"2455","2017-01-15","Granada",1,"Osasuna",1,"T. 2016-2017"
"2456","2017-01-15","Sevilla",2,"Real Madrid",1,"T. 2016-2017"
"2457","2017-01-15","Sp Gijon",2,"Eibar",3,"T. 2016-2017"
"2458","2017-01-15","Valencia",2,"Espanol",1,"T. 2016-2017"
"2459","2017-01-16","Malaga",0,"Sociedad",2,"T. 2016-2017"
"2460","2017-01-20","Las Palmas",1,"La Coruna",1,"T. 2016-2017"
"2461","2017-01-21","Alaves",2,"Leganes",2,"T. 2016-2017"
"2462","2017-01-21","Espanol",3,"Granada",1,"T. 2016-2017"
"2463","2017-01-21","Real Madrid",2,"Malaga",1,"T. 2016-2017"
"2464","2017-01-21","Villarreal",0,"Valencia",2,"T. 2016-2017"
"2465","2017-01-22","Ath Bilbao",2,"Ath Madrid",2,"T. 2016-2017"
"2466","2017-01-22","Betis",0,"Sp Gijon",0,"T. 2016-2017"
"2467","2017-01-22","Eibar",0,"Barcelona",4,"T. 2016-2017"
"2468","2017-01-22","Osasuna",3,"Sevilla",4,"T. 2016-2017"
"2469","2017-01-22","Sociedad",1,"Celta",0,"T. 2016-2017"
"2470","2017-01-27","Osasuna",1,"Malaga",1,"T. 2016-2017"
"2471","2017-01-28","Alaves",0,"Ath Madrid",0,"T. 2016-2017"
"2472","2017-01-28","Eibar",3,"La Coruna",1,"T. 2016-2017"
"2473","2017-01-28","Leganes",0,"Celta",2,"T. 2016-2017"
"2474","2017-01-28","Villarreal",2,"Granada",0,"T. 2016-2017"
"2475","2017-01-29","Ath Bilbao",2,"Sp Gijon",1,"T. 2016-2017"
"2476","2017-01-29","Betis",1,"Barcelona",1,"T. 2016-2017"
"2477","2017-01-29","Espanol",3,"Sevilla",1,"T. 2016-2017"
"2478","2017-01-29","Real Madrid",3,"Sociedad",0,"T. 2016-2017"
"2479","2017-01-30","Las Palmas",3,"Valencia",1,"T. 2016-2017"
"2480","2017-02-04","Ath Madrid",2,"Leganes",0,"T. 2016-2017"
"2481","2017-02-04","Barcelona",3,"Ath Bilbao",0,"T. 2016-2017"
"2482","2017-02-04","Malaga",0,"Espanol",1,"T. 2016-2017"
"2483","2017-02-04","Valencia",0,"Eibar",4,"T. 2016-2017"
"2484","2017-02-05","Sevilla",0,"Villarreal",0,"T. 2016-2017"
"2485","2017-02-05","Sociedad",3,"Osasuna",2,"T. 2016-2017"
"2486","2017-02-05","Sp Gijon",2,"Alaves",4,"T. 2016-2017"
"2487","2017-02-06","Granada",1,"Las Palmas",0,"T. 2016-2017"
"2488","2017-02-10","Espanol",1,"Sociedad",2,"T. 2016-2017"
"2489","2017-02-11","Alaves",0,"Barcelona",6,"T. 2016-2017"
"2490","2017-02-11","Ath Bilbao",2,"La Coruna",1,"T. 2016-2017"
"2491","2017-02-11","Betis",0,"Valencia",0,"T. 2016-2017"
"2492","2017-02-11","Osasuna",1,"Real Madrid",3,"T. 2016-2017"
"2493","2017-02-12","Ath Madrid",3,"Celta",2,"T. 2016-2017"
"2494","2017-02-12","Las Palmas",0,"Sevilla",1,"T. 2016-2017"
"2495","2017-02-12","Leganes",0,"Sp Gijon",2,"T. 2016-2017"
"2496","2017-02-12","Villarreal",1,"Malaga",1,"T. 2016-2017"
"2497","2017-02-13","Eibar",4,"Granada",0,"T. 2016-2017"
"2498","2017-02-17","Granada",4,"Betis",1,"T. 2016-2017"
"2499","2017-02-18","La Coruna",0,"Alaves",1,"T. 2016-2017"
"2500","2017-02-18","Real Madrid",2,"Espanol",0,"T. 2016-2017"
"2501","2017-02-18","Sevilla",2,"Eibar",0,"T. 2016-2017"
"2502","2017-02-18","Sp Gijon",1,"Ath Madrid",4,"T. 2016-2017"
"2503","2017-02-19","Barcelona",2,"Leganes",1,"T. 2016-2017"
"2504","2017-02-19","Celta",3,"Osasuna",0,"T. 2016-2017"
"2505","2017-02-19","Sociedad",0,"Villarreal",1,"T. 2016-2017"
"2506","2017-02-19","Valencia",2,"Ath Bilbao",0,"T. 2016-2017"
"2507","2017-02-20","Malaga",2,"Las Palmas",1,"T. 2016-2017"
"2508","2017-02-22","Valencia",2,"Real Madrid",1,"T. 2016-2017"
"2509","2017-02-24","Las Palmas",0,"Sociedad",1,"T. 2016-2017"
"2510","2017-02-25","Alaves",2,"Valencia",1,"T. 2016-2017"
"2511","2017-02-25","Betis",1,"Sevilla",2,"T. 2016-2017"
"2512","2017-02-25","Eibar",3,"Malaga",0,"T. 2016-2017"
"2513","2017-02-25","Leganes",4,"La Coruna",0,"T. 2016-2017"
"2514","2017-02-26","Ath Bilbao",3,"Granada",1,"T. 2016-2017"
"2515","2017-02-26","Ath Madrid",1,"Barcelona",2,"T. 2016-2017"
"2516","2017-02-26","Espanol",3,"Osasuna",0,"T. 2016-2017"
"2517","2017-02-26","Sp Gijon",1,"Celta",1,"T. 2016-2017"
"2518","2017-02-26","Villarreal",2,"Real Madrid",3,"T. 2016-2017"
"2519","2017-02-28","Malaga",1,"Betis",2,"T. 2016-2017"
"2520","2017-02-28","Sociedad",2,"Eibar",2,"T. 2016-2017"
"2521","2017-02-28","Valencia",1,"Leganes",0,"T. 2016-2017"
"2522","2017-03-01","Barcelona",6,"Sp Gijon",1,"T. 2016-2017"
"2523","2017-03-01","Celta",2,"Espanol",2,"T. 2016-2017"
"2524","2017-03-01","Granada",2,"Alaves",1,"T. 2016-2017"
"2525","2017-03-01","Osasuna",1,"Villarreal",4,"T. 2016-2017"
"2526","2017-03-01","Real Madrid",3,"Las Palmas",3,"T. 2016-2017"
"2527","2017-03-02","La Coruna",1,"Ath Madrid",1,"T. 2016-2017"
"2528","2017-03-02","Sevilla",1,"Ath Bilbao",0,"T. 2016-2017"
"2529","2017-03-03","Betis",2,"Sociedad",3,"T. 2016-2017"
"2530","2017-03-04","Barcelona",5,"Celta",0,"T. 2016-2017"
"2531","2017-03-04","Eibar",1,"Real Madrid",4,"T. 2016-2017"
"2532","2017-03-04","Leganes",1,"Granada",0,"T. 2016-2017"
"2533","2017-03-04","Villarreal",2,"Espanol",0,"T. 2016-2017"
"2534","2017-03-05","Ath Bilbao",1,"Malaga",0,"T. 2016-2017"
"2535","2017-03-05","Ath Madrid",3,"Valencia",0,"T. 2016-2017"
"2536","2017-03-05","Las Palmas",5,"Osasuna",2,"T. 2016-2017"
